frame_id,source,score,x,y,w,h,left_eye_x,left_eye_y,right_eye_x,right_eye_y,nose_x,nose_y,left_mouth_x,left_mouth_y,right_mouth_x,right_mouth_y
34,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8851156234741211,702,157,255,324,743,292,853,282,791,337,768,402,861,395
35,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8848559856414795,702,157,255,323,743,292,853,282,791,336,767,402,861,394
36,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.885136067867279,702,157,255,323,743,292,853,282,791,336,768,402,861,394
37,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8852721452713013,702,155,255,325,742,289,853,279,790,334,767,401,860,393
38,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8851848244667053,701,152,255,327,740,286,851,277,788,332,765,400,858,392
39,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.884668231010437,700,150,256,331,739,285,850,275,787,331,765,400,858,392
40,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8848559856414795,700,150,256,333,739,284,850,275,786,331,765,401,858,394
41,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8850262761116028,700,149,256,333,739,285,851,275,787,332,765,402,858,394
42,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8851463198661804,700,150,257,333,739,285,851,275,787,332,765,402,859,394
43,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8852717280387878,700,150,257,334,740,285,851,275,788,332,766,403,859,395
44,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8853784799575806,700,151,258,333,740,285,852,276,788,331,766,403,859,395
45,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8849511742591858,701,150,257,334,741,286,852,276,789,331,766,403,859,395
46,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8848026990890503,701,150,257,334,741,286,853,276,790,331,767,404,860,396
47,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8852138519287109,702,150,256,328,743,286,856,276,794,332,769,400,863,391
48,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8848878145217896,703,150,256,328,743,286,856,275,794,332,769,400,864,391
49,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8846177458763123,703,150,256,329,744,286,857,274,795,332,771,399,867,390
50,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8849043250083923,704,149,254,329,744,287,857,273,793,329,772,400,866,389
51,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8845335841178894,704,149,255,326,745,285,858,273,794,328,772,398,866,387
52,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8864011764526367,705,147,253,323,745,281,857,269,794,322,771,393,864,383
53,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8853983879089355,705,146,253,324,745,280,856,268,793,320,771,391,863,381
54,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8848548531532288,705,145,253,325,745,278,855,268,791,319,770,390,861,381
55,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8852838277816772,704,145,253,326,745,278,855,268,790,318,769,390,860,381
56,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8857667446136475,705,145,252,325,745,278,855,268,790,319,769,390,860,381
57,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8852304816246033,705,146,252,324,744,280,855,269,791,322,769,391,861,382
58,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8842139840126038,706,146,252,327,745,281,856,270,792,322,770,393,862,383
59,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8840054273605347,706,146,252,333,745,281,856,270,792,323,771,394,863,384
60,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8847060799598694,706,146,252,339,744,282,858,269,792,324,771,397,866,386
61,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8856053352355957,705,146,253,339,743,281,858,269,792,323,771,397,866,386
62,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8856475353240967,705,146,252,331,744,280,857,268,793,320,771,393,865,383
63,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8851410150527954,705,146,253,330,743,280,857,267,793,321,771,391,866,380
64,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8862110376358032,705,146,252,327,743,280,858,267,794,321,770,391,866,380
65,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8867594599723816,705,146,252,325,743,281,857,268,794,322,770,391,866,380
66,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8867356777191162,705,146,253,325,743,281,858,268,794,322,771,391,867,380
67,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8849501609802246,705,146,253,331,743,282,858,269,795,325,771,393,868,382
68,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8840576410293579,706,147,253,333,743,282,859,269,795,325,771,394,868,383
69,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.884196400642395,706,146,253,335,744,282,859,269,795,326,772,394,869,383
70,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8839405179023743,706,146,253,334,744,282,859,269,795,325,772,394,869,383
71,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8846253156661987,706,146,253,333,745,283,859,270,795,325,772,393,868,382
72,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8844744563102722,706,146,253,332,746,284,858,271,796,324,773,393,868,382
73,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8875338435173035,706,145,253,327,746,281,860,269,797,322,773,390,868,380
74,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8876424431800842,706,145,253,326,746,280,861,268,798,322,772,390,869,380
75,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8875854015350342,707,145,253,327,747,280,862,268,798,323,773,390,870,380
76,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8860981464385986,707,145,253,331,748,281,862,268,799,323,774,391,870,380
77,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8859270215034485,707,146,253,333,748,281,863,268,799,324,774,393,871,382
78,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8858592510223389,706,146,254,332,747,281,862,269,799,325,774,393,870,383
79,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8864380717277527,706,146,254,331,747,282,862,269,798,325,774,393,870,382
80,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8865375518798828,705,146,255,331,746,281,862,269,798,324,773,393,870,383
81,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8867325782775879,705,146,254,330,746,281,861,269,798,324,773,393,870,382
82,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8864893913269043,705,147,254,329,747,284,861,272,798,326,774,393,869,383
83,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.886115550994873,705,146,254,330,748,284,861,272,799,326,774,393,869,383
84,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8868350386619568,705,147,254,329,747,285,861,272,799,326,774,393,869,383
85,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.887235164642334,705,147,254,328,747,284,861,272,798,326,774,394,869,383
86,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8869724273681641,705,147,254,328,747,284,862,271,798,326,773,394,870,383
87,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8876902461051941,705,147,254,326,747,283,862,271,798,326,773,393,870,383
88,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8895881175994873,705,147,255,321,746,282,863,270,799,327,772,393,870,383
89,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8895189762115479,705,146,255,321,746,282,862,270,798,326,772,392,869,382
90,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8908753395080566,705,146,255,320,746,281,862,270,798,326,771,392,869,382
91,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8906785249710083,705,146,255,320,746,281,862,269,798,325,771,392,869,382
92,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8906334042549133,705,146,255,320,746,280,862,269,798,325,771,392,869,382
93,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8893828988075256,706,147,253,321,748,284,862,273,799,327,772,392,869,383
94,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8881834745407104,706,147,253,321,748,285,862,273,799,328,773,393,869,384
95,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8891259431838989,706,147,253,322,748,284,862,273,799,328,772,393,868,384
96,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8896539807319641,706,147,253,322,748,284,862,273,799,328,772,393,868,384
97,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8900254368782043,705,147,254,323,748,284,863,273,799,328,772,394,869,385
98,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8898065686225891,705,147,253,326,747,284,861,273,797,328,772,395,868,385
99,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8889003992080688,704,147,254,328,747,284,861,272,797,328,772,395,867,386
100,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8881051540374756,704,147,254,331,747,283,860,272,796,328,772,397,867,387
101,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8876655101776123,704,147,253,335,747,283,860,272,795,329,771,398,866,389
102,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.887788712978363,704,147,253,336,747,283,860,272,795,329,771,399,865,390
103,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8875030875205994,703,147,254,338,747,283,860,273,796,328,772,400,866,391
104,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8878216743469238,703,147,255,338,747,284,860,272,796,328,772,401,866,392
105,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8880540132522583,703,147,255,338,747,282,861,272,799,330,771,399,867,392
106,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8885731101036072,703,147,255,339,747,282,861,273,799,331,771,400,867,393
107,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8886142373085022,703,148,255,337,746,282,861,274,798,331,770,401,866,393
108,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8876873254776001,703,149,254,330,749,288,861,278,798,332,772,400,865,392
109,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8882677555084229,703,149,254,327,749,288,860,278,798,331,772,399,865,390
110,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8891817331314087,704,149,254,324,748,287,862,276,799,331,772,397,867,388
111,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8894173502922058,704,149,254,322,748,286,863,275,800,332,772,397,868,387
112,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8892601728439331,704,149,254,321,748,285,863,275,799,331,772,396,868,387
113,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8899465799331665,704,149,254,320,747,284,863,274,799,331,771,396,868,386
114,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8900938630104065,704,149,254,320,747,284,863,273,799,330,771,395,868,386
115,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8901180028915405,703,149,255,320,747,284,863,273,799,330,770,394,868,385
116,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8905631303787231,703,149,254,319,747,283,862,273,799,330,770,394,868,385
117,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.89142906665802,703,148,254,320,747,283,863,273,799,330,770,394,868,385
118,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8894525170326233,703,148,252,321,748,285,862,276,800,330,770,395,866,387
119,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8896476030349731,703,147,252,322,747,285,861,275,799,329,770,395,866,386
120,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8917591571807861,702,148,252,321,748,284,862,275,800,327,770,395,866,386
121,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8922238349914551,702,148,251,321,747,283,861,274,798,326,769,394,864,386
122,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8938635587692261,701,147,251,320,746,281,860,272,796,325,767,393,863,386
123,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8944251537322998,699,146,251,320,744,278,859,270,796,325,765,391,862,383
124,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.895509660243988,699,146,250,321,743,277,859,269,795,323,764,390,861,383
125,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8964460492134094,698,145,249,322,743,275,859,268,795,321,763,389,860,383
126,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8981080055236816,697,145,248,321,742,274,858,267,795,320,762,387,858,381
127,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8986054062843323,695,145,249,315,741,273,856,266,794,318,760,385,857,379
128,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8972500562667847,693,143,246,314,740,268,854,263,793,313,757,381,853,376
129,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.892901599407196,691,141,245,312,739,265,853,260,791,309,756,377,850,373
130,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8916383981704712,689,137,245,312,737,261,851,257,789,304,753,373,847,370
131,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8943846225738525,687,135,243,309,736,258,849,254,787,302,750,368,844,365
132,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8945204615592957,684,132,242,310,738,250,852,251,789,300,747,363,842,363
133,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8925083875656128,678,130,241,306,733,249,843,248,785,292,744,356,836,355
134,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8929383754730225,677,129,239,308,731,248,842,247,783,289,742,354,835,353
135,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8914230465888977,676,129,237,314,730,246,840,246,782,288,740,356,833,356
136,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8899842500686646,674,126,237,322,730,242,843,243,783,288,737,353,832,355
137,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8915432691574097,672,126,237,325,729,241,840,243,780,286,735,353,828,355
138,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.890636146068573,670,125,237,320,728,240,839,242,780,284,734,351,826,354
139,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8907588124275208,669,126,237,312,729,240,835,244,779,281,734,347,823,349
140,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.891266942024231,669,126,236,306,729,239,835,242,780,279,734,344,822,347
141,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8921977877616882,669,126,235,304,730,238,835,241,781,279,735,344,823,346
142,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8908236026763916,670,126,233,302,729,237,837,238,779,283,736,344,825,346
143,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8912571668624878,670,126,232,301,729,237,836,238,780,283,736,344,825,345
144,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8915241956710815,669,126,233,300,729,237,836,237,780,284,736,344,826,345
145,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8920135498046875,670,126,231,298,729,236,837,237,780,284,736,344,827,345
146,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8926664590835571,671,127,231,296,730,237,836,238,782,281,737,343,826,343
147,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8931773900985718,672,128,231,293,732,239,837,241,783,282,737,342,826,344
148,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.891463577747345,674,128,231,291,734,238,839,241,785,280,739,341,827,343
149,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.891995370388031,675,128,231,290,735,237,840,240,786,279,740,341,828,343
150,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8925098180770874,676,127,231,290,736,236,841,239,787,279,741,341,829,342
151,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8899275064468384,677,127,230,287,737,235,842,237,788,279,742,339,829,341
152,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8893893957138062,678,126,229,283,738,234,842,236,789,280,742,337,830,339
153,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8901289105415344,678,127,230,280,737,233,843,236,788,279,740,335,830,337
154,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8891361355781555,678,127,230,283,736,234,842,237,787,281,740,335,830,338
155,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8896867632865906,678,127,230,288,737,234,842,238,787,278,740,338,828,341
156,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8906438946723938,678,128,230,288,736,235,842,239,786,280,739,339,829,342
157,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.891845703125,677,128,231,287,736,235,842,239,785,281,738,338,828,341
158,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8905417919158936,676,128,231,287,735,234,842,239,785,280,737,337,827,340
159,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8914656639099121,676,128,231,289,735,235,841,240,784,280,737,339,826,342
160,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8923715949058533,675,129,231,289,735,237,840,241,784,280,737,341,825,344
161,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8929252624511719,675,130,231,289,734,237,839,242,783,281,737,341,825,345
162,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8924702405929565,673,130,233,291,734,239,839,243,783,282,737,342,825,346
163,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8931471109390259,672,130,233,289,732,240,837,244,781,282,735,342,823,345
164,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8935820460319519,672,129,232,288,732,240,836,244,780,283,734,342,822,345
165,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.894142210483551,671,129,233,289,731,240,836,244,779,283,734,343,822,346
166,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8922359347343445,670,129,234,293,730,239,836,243,778,284,733,343,822,346
167,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.891738772392273,669,129,235,295,728,239,835,244,777,284,731,345,821,348
168,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.889645516872406,667,130,236,298,726,240,833,245,775,286,729,348,818,352
169,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8902158141136169,666,129,235,296,725,240,831,245,773,285,727,348,816,352
170,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8902106285095215,665,129,235,295,723,240,829,245,771,286,726,346,814,350
171,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8903831839561462,665,129,234,294,723,239,828,244,770,286,725,346,814,349
172,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.890813410282135,664,129,235,296,722,239,828,244,769,286,725,346,814,349
173,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8908112049102783,664,129,235,303,721,239,828,243,769,286,725,350,814,353
174,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8905264735221863,663,127,236,306,720,239,830,243,767,290,723,350,816,355
175,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8909348845481873,663,127,237,307,719,239,830,243,767,289,723,351,816,355
176,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8909174799919128,663,128,237,304,718,240,825,243,763,290,723,350,813,352
177,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8905192613601685,663,127,238,305,719,239,830,242,767,289,723,350,817,354
178,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8913679122924805,665,128,239,298,721,240,829,243,770,284,727,347,817,349
179,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8925576210021973,666,127,239,297,722,240,830,243,772,283,728,346,819,348
180,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8931816220283508,667,127,240,297,723,241,832,242,774,283,730,346,822,347
181,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8940000534057617,668,127,241,297,725,240,833,241,775,282,732,346,824,346
182,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.893261194229126,670,126,241,299,727,241,836,242,778,282,735,346,827,346
183,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8938114047050476,674,126,243,301,732,243,841,243,783,284,741,348,832,348
184,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8957067131996155,676,124,243,305,734,239,847,240,790,289,742,349,837,351
185,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8979468941688538,678,124,244,307,737,239,851,240,792,288,745,351,841,352
186,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.900060772895813,683,123,244,309,739,239,853,238,795,286,749,353,844,353
187,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.9026694893836975,686,122,246,313,745,239,858,239,800,283,755,352,849,352
188,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.894238293170929,693,121,247,316,750,246,859,243,803,281,763,355,854,352
189,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.895475447177887,697,120,248,318,755,246,866,245,808,284,767,355,859,354
190,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.897818386554718,700,118,251,320,763,242,875,242,816,283,773,354,866,354
191,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8969945907592773,704,120,253,320,765,243,878,242,820,285,777,356,871,355
192,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8978896141052246,707,122,253,315,770,243,886,242,825,293,780,356,878,357
193,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8958056569099426,711,123,255,314,774,247,891,243,830,295,786,358,885,357
194,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8952813148498535,712,123,257,316,774,247,893,243,832,296,788,360,888,358
195,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8959841728210449,711,123,259,322,773,247,892,244,832,301,787,365,889,363
196,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8979208469390869,712,124,258,326,772,250,891,245,832,304,788,369,889,366
197,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8961928486824036,712,125,258,326,770,252,889,246,830,307,787,370,889,367
198,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8898952007293701,712,129,258,333,766,256,887,249,826,307,786,374,888,368
199,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8896429538726807,712,130,258,339,766,261,885,252,821,310,787,380,887,373
200,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8899019360542297,712,131,258,342,765,262,886,253,820,312,786,381,887,374
201,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8886732459068298,711,132,259,344,765,263,886,254,820,311,785,383,887,376
202,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8878415822982788,711,133,259,339,763,264,885,255,819,313,784,382,887,375
203,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8887941241264343,710,134,260,329,761,263,885,255,821,315,781,377,887,370
204,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8896863460540771,708,136,260,325,758,266,881,257,817,317,780,380,885,372
205,data/processed/FI/video/F5kL7RWS_f0.004.mp4,0.8899038434028625,706,137,261,325,757,267,880,258,816,318,778,381,883,373
