frame_id,source,score,x,y,w,h,left_eye_x,left_eye_y,right_eye_x,right_eye_y,nose_x,nose_y,left_mouth_x,left_mouth_y,right_mouth_x,right_mouth_y
88,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9131976366043091,452,5,311,381,542,94,687,107,611,192,536,259,660,270
89,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.913482129573822,449,6,309,380,539,95,683,106,608,189,535,259,657,268
90,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9134499430656433,445,6,309,380,537,95,679,106,605,188,533,258,655,267
91,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9116371870040894,443,6,306,378,532,98,674,107,599,188,531,260,651,267
92,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9116634130477905,443,6,306,378,532,98,674,107,599,188,531,260,651,267
93,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9142541289329529,434,5,302,377,519,97,663,101,590,183,523,264,645,267
94,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9148146510124207,430,5,301,377,511,99,657,101,585,183,519,265,642,266
95,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9170600771903992,423,5,304,378,507,101,652,102,583,187,517,270,638,271
96,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.917148232460022,423,5,304,378,507,101,652,101,583,187,517,270,638,270
97,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.911831796169281,420,5,304,379,505,101,650,102,582,186,515,272,635,272
98,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9148958921432495,415,5,303,381,498,100,645,101,576,182,508,274,629,275
99,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9129267334938049,414,5,301,382,495,101,642,100,573,181,507,275,628,274
100,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9129678606987,414,5,301,382,495,101,642,100,573,181,507,275,628,274
101,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9132421016693115,412,6,299,380,492,102,636,100,568,181,505,275,625,274
102,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9122338891029358,409,6,297,379,489,102,633,103,563,187,499,273,621,273
103,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9121653437614441,398,7,300,368,478,104,620,97,557,185,498,269,618,264
104,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9121941924095154,398,7,300,368,478,104,620,97,557,185,498,269,618,264
105,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9116429090499878,395,7,300,367,476,103,614,93,549,181,500,271,615,262
106,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9136745929718018,388,6,304,370,470,105,612,91,549,180,500,274,616,262
107,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9156673550605774,386,6,304,372,470,106,611,93,547,179,498,274,615,263
108,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9151767492294312,384,6,306,370,468,105,610,91,546,176,498,269,615,257
109,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9139895439147949,383,6,307,368,466,104,609,89,544,175,496,267,615,254
110,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9137061238288879,383,6,307,368,464,104,609,87,546,178,499,264,620,249
111,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9131803512573242,383,6,308,367,465,104,609,87,547,177,500,263,620,248
112,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9126930832862854,384,6,309,367,468,104,610,87,549,176,502,269,618,254
113,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9116719365119934,385,6,309,367,471,104,611,88,551,175,503,270,617,257
114,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9118326902389526,388,7,307,365,472,106,614,91,555,178,504,269,622,257
115,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9135939478874207,390,7,307,365,473,107,617,92,559,181,506,270,626,257
116,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9124024510383606,389,6,309,368,473,111,617,93,562,182,510,273,630,258
117,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9124525785446167,390,6,308,368,473,111,617,93,562,182,510,273,630,258
118,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.911898672580719,392,7,312,375,474,113,621,92,567,182,515,280,637,263
119,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9131471514701843,397,7,315,376,485,112,632,93,576,181,522,278,644,262
120,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9096732139587402,408,6,310,375,497,113,638,94,577,186,534,281,649,264
121,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9098365306854248,408,6,310,375,496,113,638,94,577,186,534,280,649,264
122,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9137632250785828,415,6,307,374,503,114,647,98,591,186,535,276,654,262
123,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9166024327278137,426,6,304,375,513,119,653,103,596,191,544,283,660,269
124,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9178191423416138,431,5,302,376,517,120,658,105,600,191,548,285,663,271
125,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9178640246391296,431,5,302,376,517,120,658,105,600,192,548,285,663,271
126,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9173407554626465,436,5,300,377,522,121,663,107,603,193,550,287,665,275
127,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9167571067810059,441,5,298,379,527,122,665,110,605,196,552,287,666,277
128,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9153892397880554,450,5,300,381,536,122,674,113,608,197,558,288,671,281
129,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.915410041809082,450,5,300,381,536,122,674,113,609,197,558,288,671,281
130,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.914961040019989,457,5,299,384,542,123,681,113,615,199,566,291,679,282
131,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9129306077957153,464,5,299,385,551,122,692,114,626,202,572,292,687,285
132,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.916304349899292,472,5,299,388,557,122,701,116,640,200,575,293,693,287
133,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9181619882583618,480,5,299,389,567,121,710,116,648,198,583,293,700,289
134,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9168618321418762,488,6,297,388,574,118,717,116,653,195,587,290,704,288
135,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9170602560043335,494,6,299,390,580,117,722,117,656,200,590,288,707,288
136,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9155527353286743,496,6,302,391,586,117,727,119,660,201,593,286,711,288
137,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9156091809272766,500,5,302,394,589,117,732,121,663,203,595,288,714,291
138,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9153571724891663,501,5,305,398,591,118,736,122,664,206,596,289,718,292
139,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9145922660827637,501,5,307,401,592,119,739,123,666,210,597,289,722,292
140,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9145416617393494,502,5,307,402,592,120,741,126,666,213,596,289,723,293
141,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9132890105247498,502,5,309,404,595,121,742,127,668,215,599,290,724,294
142,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9131483435630798,502,5,309,405,594,121,742,127,667,212,597,291,722,295
143,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9135452508926392,501,5,311,406,593,122,743,129,667,214,595,290,722,296
144,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9137771725654602,500,5,311,406,593,121,742,129,665,213,593,289,720,296
145,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9133734107017517,498,5,312,406,592,120,741,128,665,214,592,289,719,295
146,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9135137796401978,495,5,312,406,590,117,740,128,662,212,586,286,714,295
147,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9132905006408691,495,5,312,406,590,117,740,128,662,212,586,286,714,295
148,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9159829020500183,483,5,315,407,577,122,728,125,657,214,583,294,710,297
149,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9178411960601807,479,5,314,407,573,122,725,125,655,218,579,297,708,299
150,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9182121157646179,474,5,313,406,568,122,719,122,652,220,576,298,706,299
151,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9184074401855469,474,5,313,406,568,121,720,122,652,220,576,298,706,299
152,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9177677035331726,469,5,313,407,560,125,714,124,648,220,571,298,703,297
153,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9154823422431946,464,5,311,408,550,125,706,123,638,221,563,299,698,297
154,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9127629399299622,461,5,311,411,548,127,704,123,638,222,562,301,696,298
155,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9127566814422607,461,5,311,411,548,127,704,123,637,222,562,301,696,298
156,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9147179126739502,458,5,312,412,545,127,701,124,635,221,558,301,693,298
157,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9130347371101379,456,5,311,412,543,127,699,122,634,220,558,300,692,297
158,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9143520593643188,452,5,312,408,539,129,696,125,631,223,554,294,690,290
159,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9143073558807373,452,5,312,408,540,129,696,125,631,222,554,294,690,290
160,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9146567583084106,452,5,311,407,537,130,694,125,629,222,552,293,689,289
161,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.914774477481842,452,5,311,407,537,130,694,124,629,222,554,295,689,290
162,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9137961268424988,454,5,310,410,539,129,694,123,631,220,556,299,688,295
163,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9143539667129517,457,5,310,411,543,127,699,123,634,219,557,300,691,297
164,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9135829210281372,462,5,310,411,546,129,704,125,637,220,560,301,696,299
165,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9165641069412231,466,5,313,411,553,130,711,128,643,224,565,302,702,300
166,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9176979064941406,471,5,313,411,560,130,717,130,647,225,570,302,705,302
167,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9173321723937988,479,5,311,411,571,129,724,131,654,223,577,302,708,304
168,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9173106551170349,486,5,311,410,576,126,728,131,655,220,581,300,710,304
169,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9156961441040039,489,5,313,410,582,124,732,130,658,218,585,299,712,304
170,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9143322706222534,494,5,312,410,586,124,736,130,660,218,588,297,716,302
171,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9120327234268188,498,5,310,412,589,124,739,132,663,219,589,293,717,299
172,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9122444987297058,497,5,311,412,589,123,739,131,663,219,590,293,717,299
173,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9125131368637085,502,5,309,411,594,124,744,133,668,218,594,291,722,297
174,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9130289554595947,503,5,311,405,595,126,747,134,677,223,594,286,725,293
175,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9118793606758118,503,5,312,404,596,127,748,135,679,223,594,288,725,295
176,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9119636416435242,503,5,312,404,596,126,747,135,679,223,594,288,725,295
177,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.910700798034668,506,5,309,407,600,123,748,135,671,219,595,288,722,298
178,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9109276533126831,506,5,310,411,599,122,750,136,670,215,592,292,719,303
179,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.911794126033783,504,5,311,410,596,123,749,135,678,217,590,290,721,301
180,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9117065072059631,504,5,312,410,596,123,749,135,678,217,591,291,721,301
181,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.912014901638031,505,5,311,406,601,121,750,135,673,210,593,287,720,299
182,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9125891327857971,505,5,310,403,601,121,749,134,674,211,594,284,719,295
183,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9142431616783142,503,5,308,397,602,114,746,130,673,209,592,280,714,292
184,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9142075777053833,503,5,308,397,602,114,745,130,673,209,592,280,714,292
185,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9145112633705139,501,5,306,396,599,113,741,128,669,205,589,279,710,291
186,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9150730967521667,499,5,305,396,596,112,737,128,665,203,586,279,705,291
187,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9152942895889282,494,5,306,397,593,113,734,128,664,203,584,282,702,294
188,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9149579405784607,492,6,303,395,590,113,733,128,663,205,580,283,699,295
189,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9148399829864502,487,6,302,395,584,110,727,126,656,200,575,284,693,296
190,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9161021113395691,483,6,301,394,580,109,724,125,652,201,570,281,690,293
191,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9184198379516602,477,6,302,393,574,109,717,123,648,201,565,282,685,293
192,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9175415635108948,472,5,302,394,566,108,709,121,641,197,559,282,679,292
193,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9131946563720703,466,5,302,392,560,111,703,123,628,198,555,281,674,291
194,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9115929007530212,461,5,299,390,553,111,694,119,622,195,553,279,670,285
195,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9131045341491699,458,5,295,388,547,111,685,116,616,195,551,279,665,282
196,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9118052124977112,454,6,292,385,541,110,677,114,612,193,547,277,660,280
197,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9118062257766724,454,6,292,385,541,110,677,114,612,193,547,277,660,280
198,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.915989875793457,440,6,291,381,525,111,666,110,600,189,537,276,654,275
199,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9164257049560547,432,6,293,380,517,111,658,107,593,185,533,276,649,272
200,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9178527593612671,426,6,293,378,511,111,652,106,589,186,528,274,645,270
201,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9178866147994995,426,6,293,378,511,111,652,106,589,186,528,274,645,270
202,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9167279601097107,420,6,292,376,503,112,646,104,587,181,523,273,641,266
203,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9120609760284424,407,6,293,369,491,112,624,98,564,176,519,273,628,261
204,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9123173952102661,402,6,294,369,483,113,618,98,558,177,515,274,624,261
205,data/processed/FI/video/_ztmNiy8D3c.000.mp4,0.9124224781990051,402,6,294,369,483,113,618,98,558,177,515,274,624,261
