frame_id,source,score,x,y,w,h,left_eye_x,left_eye_y,right_eye_x,right_eye_y,nose_x,nose_y,left_mouth_x,left_mouth_y,right_mouth_x,right_mouth_y
70,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8823855519294739,508,99,215,339,567,237,663,221,628,288,598,362,679,348
71,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8815587162971497,505,101,218,340,566,243,663,225,630,296,600,368,682,352
72,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8815501928329468,505,105,217,338,565,251,662,231,631,306,601,372,683,355
73,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8744510412216187,504,111,216,337,564,258,662,238,633,311,598,374,679,357
74,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8736127614974976,504,111,216,337,563,259,661,239,633,311,598,374,680,357
75,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8740102648735046,504,110,217,335,565,257,660,236,633,311,602,377,683,359
76,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8760193586349487,500,109,221,334,563,254,660,231,632,308,602,375,684,356
77,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8784319758415222,500,106,220,334,563,249,660,226,632,304,603,373,685,353
78,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8769765496253967,497,104,223,333,560,244,658,218,632,297,603,368,687,347
79,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8803931474685669,497,103,223,337,560,243,659,218,631,296,602,369,687,348
80,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8801875710487366,496,104,223,339,559,243,659,220,630,297,599,369,685,349
81,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8796308040618896,495,105,224,340,557,246,658,223,629,301,597,369,684,350
82,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8784139156341553,495,107,224,341,556,249,658,226,628,305,595,370,683,351
83,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8776863813400269,497,113,220,346,553,259,657,237,627,311,591,375,678,357
84,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8747826218605042,498,116,219,347,552,261,658,239,628,316,591,380,680,361
85,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8726304769515991,497,118,220,346,553,264,658,241,630,319,592,383,680,364
86,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8726410865783691,497,121,220,343,553,266,658,242,630,321,592,383,681,363
87,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8719584941864014,496,122,220,342,552,267,658,243,630,322,591,382,681,363
88,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8736429810523987,493,123,223,341,552,266,659,244,629,323,590,381,680,363
89,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8731821179389954,494,122,223,341,552,266,659,244,629,323,590,380,680,362
90,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8732067346572876,493,122,224,341,552,267,659,244,629,323,589,380,680,361
91,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8733884692192078,492,122,225,341,552,267,659,245,630,323,589,379,681,361
92,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.874828040599823,492,123,225,340,551,267,659,245,629,323,589,379,681,361
93,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8768983483314514,490,123,227,342,549,266,658,244,627,322,586,380,679,362
94,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.878097653388977,488,122,228,345,548,265,657,243,626,322,586,380,679,362
95,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8783827424049377,488,121,228,345,547,263,657,241,625,320,585,378,678,360
96,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8780778646469116,488,117,227,349,545,261,655,239,624,316,584,376,677,358
97,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8780083060264587,487,114,227,351,545,258,653,236,622,312,584,375,675,356
98,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8753161430358887,487,108,225,354,544,252,651,230,620,303,583,370,673,352
99,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8737401366233826,488,106,222,354,545,247,650,227,621,296,582,367,670,349
100,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8766760230064392,487,104,222,354,545,243,649,224,619,290,580,364,667,348
101,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8744080066680908,487,102,221,353,543,241,648,221,618,286,579,361,667,344
102,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8748727440834045,486,100,221,353,541,237,647,217,617,282,577,358,667,341
103,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8741440773010254,484,96,223,353,538,231,647,211,616,276,575,352,667,334
104,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8748246431350708,485,95,222,353,538,229,648,209,617,275,574,350,667,333
105,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8748763203620911,486,94,220,352,539,228,649,209,617,274,574,348,667,332
106,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.874830424785614,488,94,218,351,541,227,649,208,618,273,575,347,667,331
107,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8741458058357239,488,93,218,351,541,226,650,208,618,272,575,346,667,330
108,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8737531900405884,488,93,218,349,541,225,650,207,618,271,574,344,666,329
109,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8734464645385742,488,93,217,348,542,225,649,207,617,271,574,344,665,329
110,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8734530210494995,488,93,217,348,542,224,649,207,617,271,574,343,665,329
111,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8732088208198547,488,93,217,348,542,225,649,207,617,271,573,344,665,329
112,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8726114630699158,488,92,217,349,542,225,649,208,617,272,573,344,664,329
113,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8720066547393799,489,94,216,349,543,226,649,209,618,273,573,345,664,331
114,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8733793497085571,490,96,216,348,543,228,650,212,618,275,573,347,664,333
115,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8718400597572327,491,97,216,349,543,232,650,215,617,279,573,348,664,334
116,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8698415160179138,493,100,214,347,545,237,651,221,618,288,574,351,664,338
117,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8722220659255981,493,107,214,344,544,247,651,231,617,301,574,357,665,343
118,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8718475699424744,495,118,213,349,545,263,652,246,612,314,575,379,664,364
119,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8734972476959229,492,118,212,353,537,261,644,243,608,312,569,379,660,364
120,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8781992197036743,486,108,215,363,534,255,641,238,602,305,566,374,655,359
121,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8796498775482178,483,107,217,360,534,252,641,236,601,300,565,374,653,360
122,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8792502880096436,480,108,218,355,532,253,637,235,599,300,565,374,652,359
123,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8778223395347595,477,116,221,344,534,265,634,246,599,313,568,383,650,367
124,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.877578854560852,474,120,223,344,532,269,633,249,597,320,566,388,649,371
125,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.87628173828125,472,121,224,345,531,271,632,251,597,323,566,390,649,373
126,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8784411549568176,472,122,224,343,529,271,632,251,596,323,564,389,649,372
127,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.87791907787323,471,123,224,342,529,273,632,252,596,325,564,390,649,373
128,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.870818018913269,470,130,223,346,528,283,629,261,597,332,565,401,649,383
129,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8721250295639038,470,130,223,356,528,283,629,262,597,332,566,407,649,389
130,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8726851940155029,470,131,224,359,529,283,630,262,598,332,566,410,648,393
131,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8722009658813477,470,131,224,360,529,283,630,261,599,332,567,410,650,392
132,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.873119592666626,469,131,226,358,528,284,631,264,598,334,564,409,648,392
133,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8762550950050354,468,132,228,359,526,286,631,268,595,338,560,412,646,396
134,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.875593364238739,468,133,229,358,526,286,631,267,594,338,560,412,646,396
135,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8778578639030457,468,131,228,361,525,285,631,267,594,337,559,410,646,395
136,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.880992591381073,468,131,229,365,524,286,632,269,593,336,556,410,646,396
137,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8819341063499451,468,131,230,367,523,286,633,270,592,336,554,409,646,395
138,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8842440843582153,468,128,232,369,523,284,635,269,593,334,552,404,647,391
139,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8844494819641113,468,129,233,368,522,283,636,268,593,336,551,402,648,389
140,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8867806792259216,468,128,234,372,522,284,639,270,595,343,549,400,651,388
141,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8874109387397766,468,132,235,373,520,289,640,274,594,356,546,401,653,389
142,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8881034851074219,469,139,236,374,520,300,642,285,593,370,547,409,656,397
143,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8833702206611633,467,145,240,372,519,306,641,289,592,375,547,414,656,401
144,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8868899941444397,466,141,239,372,518,299,641,284,591,369,545,408,655,396
145,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8890756964683533,464,137,239,372,516,292,640,279,590,363,541,404,652,393
146,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8899360299110413,463,133,238,375,515,289,638,276,590,359,541,403,650,391
147,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8903949856758118,463,133,238,375,516,289,638,276,590,359,541,403,649,392
148,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8906574249267578,463,133,236,379,517,289,638,277,589,361,542,407,648,396
149,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8907850384712219,463,135,234,380,516,291,637,278,590,362,542,409,648,398
150,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8905777335166931,462,136,234,381,516,292,636,279,588,362,541,411,646,400
151,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8919341564178467,461,137,234,380,513,293,634,280,586,364,538,410,645,399
152,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8948964476585388,460,137,234,377,512,293,634,281,585,365,536,408,645,397
153,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8952717781066895,458,137,235,372,509,293,632,281,581,366,532,403,643,393
154,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.894342303276062,456,135,236,373,507,291,631,280,581,364,530,400,642,390
155,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8956172466278076,456,133,235,374,506,289,631,277,582,360,530,398,642,388
156,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8950679302215576,455,129,236,377,504,286,629,273,582,356,529,395,642,384
157,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8938761949539185,455,129,236,376,505,283,629,271,581,353,529,395,641,384
158,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.891673743724823,455,129,235,373,506,284,628,270,581,351,532,399,640,387
159,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.891505241394043,456,128,234,374,507,284,628,270,581,351,532,401,639,389
160,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8908836841583252,456,129,233,372,507,284,627,270,581,351,533,401,639,390
161,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8888099789619446,456,127,233,373,509,285,626,270,582,350,535,401,639,389
162,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8892289400100708,457,127,232,371,509,285,626,270,582,349,536,401,639,389
163,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8893213272094727,459,125,230,370,512,282,628,267,583,344,538,401,639,390
164,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8894421458244324,459,124,231,370,513,280,628,266,584,341,540,401,639,390
165,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8886930346488953,460,124,231,368,515,278,629,264,585,339,542,403,639,391
166,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8851551413536072,462,122,230,368,520,277,630,263,587,337,545,403,638,392
167,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8820570707321167,463,121,230,365,522,275,632,261,589,335,548,401,641,389
168,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8812504410743713,466,118,229,362,525,268,633,251,592,328,553,395,642,382
169,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8812170028686523,467,116,230,363,526,264,632,248,591,323,554,391,642,378
170,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8825855255126953,469,112,229,363,525,259,634,244,590,317,553,386,643,373
171,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8843710422515869,469,110,229,358,526,256,636,241,592,311,552,377,645,366
172,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8860853314399719,469,104,229,357,526,248,638,237,592,302,550,367,644,357
173,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8869773745536804,469,100,228,354,526,242,636,232,590,286,548,359,641,351
174,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8871273398399353,469,99,227,354,525,240,635,231,588,283,547,359,638,351
175,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8890572190284729,470,98,226,355,523,239,634,230,586,283,545,357,637,350
176,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8911134600639343,469,98,226,357,522,239,632,230,583,283,544,358,636,351
177,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8906453251838684,468,99,226,354,520,239,631,230,581,287,542,359,635,352
178,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8889685869216919,467,101,226,350,520,241,628,231,579,291,542,363,633,355
179,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8888668417930603,467,102,226,351,521,241,628,233,578,293,542,367,631,359
180,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8855765461921692,467,104,226,354,522,244,628,236,577,296,544,371,629,364
181,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8816881775856018,467,105,226,357,521,246,628,237,580,301,542,376,629,368
182,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8818407654762268,467,106,226,357,522,247,628,238,581,302,544,377,630,369
183,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8772348165512085,467,107,225,356,526,250,630,240,587,305,548,379,633,371
184,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.87558913230896,467,109,224,354,528,252,631,241,589,308,549,382,634,373
185,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.874056875705719,468,108,224,354,531,253,634,244,590,308,553,382,636,374
186,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8762866258621216,467,109,226,355,531,253,636,244,592,309,553,382,637,374
187,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8798301815986633,468,107,226,359,531,253,638,244,593,310,552,381,639,373
188,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8831567764282227,468,107,227,360,530,254,641,246,594,313,550,379,642,371
189,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8837336301803589,467,109,226,358,528,256,640,248,593,316,547,380,641,373
190,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8853237628936768,466,113,225,356,527,258,640,251,592,321,545,381,640,375
191,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.885029137134552,465,115,223,359,525,261,637,254,591,325,542,383,637,377
192,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8847578167915344,463,118,224,361,522,263,636,257,590,328,538,384,635,378
193,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8863815069198608,460,120,225,364,518,267,633,260,588,333,534,387,634,381
194,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8875083923339844,459,121,226,365,517,268,633,262,587,336,533,388,633,382
195,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8886088728904724,458,122,227,364,516,270,632,263,587,337,532,388,632,383
196,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8885064721107483,458,121,227,364,515,271,631,264,585,338,531,388,632,382
197,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.887333333492279,455,122,229,362,512,273,629,265,584,340,529,387,631,381
198,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.88636314868927,453,123,228,364,508,274,625,266,580,341,526,389,628,383
199,data/processed/FI/video/Rw_ZLT9vZTI.001.mp4,0.8857425451278687,453,123,228,365,508,274,625,266,580,340,526,391,628,384
