frame_id,source,score,x,y,w,h,left_eye_x,left_eye_y,right_eye_x,right_eye_y,nose_x,nose_y,left_mouth_x,left_mouth_y,right_mouth_x,right_mouth_y
63,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.8925545811653137,720,38,253,349,787,182,900,183,839,255,794,305,890,306
64,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.8933360576629639,720,38,253,348,786,181,901,183,839,254,793,304,891,305
65,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.8944566249847412,721,37,252,349,786,180,901,181,839,253,793,303,892,303
66,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.8953663110733032,721,34,252,352,786,178,902,180,839,252,792,300,892,301
67,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.8961200714111328,722,31,252,353,788,174,905,176,843,247,795,296,895,297
68,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.8957914113998413,723,30,252,353,789,173,905,174,844,244,796,294,896,294
69,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.8944401741027832,726,29,251,350,792,169,906,170,847,238,800,292,897,292
70,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.8944137096405029,728,26,250,349,795,167,908,169,848,234,801,288,897,289
71,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.8960343599319458,730,24,251,346,798,164,911,164,851,232,806,285,902,285
72,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.897858738899231,733,22,249,344,802,157,914,159,853,226,808,279,903,280
73,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.9051293730735779,735,17,248,340,802,148,916,148,856,213,811,269,907,269
74,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.9044969081878662,736,12,246,339,802,143,918,143,859,207,810,261,909,261
75,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.905433714389801,737,10,244,337,803,137,918,138,858,201,809,254,908,256
76,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.9062656760215759,736,10,244,335,802,131,917,133,856,195,808,248,906,250
77,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.9080831408500671,736,8,243,332,798,132,915,132,854,197,805,246,908,247
78,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.9067502021789551,731,9,244,330,794,131,911,132,850,198,801,246,903,247
79,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.9049147963523865,727,10,247,332,791,132,909,133,846,200,797,246,900,248
80,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.9017441868782043,725,11,247,342,788,134,906,136,843,203,794,252,896,254
81,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.9004445672035217,724,10,247,347,785,140,903,142,839,209,791,258,893,261
82,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.8964799046516418,723,13,247,346,783,145,898,147,832,215,790,267,889,268
83,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.890277087688446,720,20,248,351,779,166,896,165,832,236,789,281,890,280
84,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.8905019164085388,719,28,247,351,777,171,894,170,833,247,787,288,890,287
85,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.8934265375137329,718,34,247,351,776,180,895,177,833,260,787,294,893,292
86,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.8911625146865845,718,40,246,349,776,187,896,182,836,264,790,300,896,296
87,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.8907856941223145,718,44,247,345,780,193,896,188,839,268,793,304,897,301
88,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.891240119934082,719,44,247,344,783,192,899,186,844,268,798,307,900,303
89,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.8901662230491638,720,43,246,342,786,190,898,186,844,265,799,308,896,304
90,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.8906130790710449,722,38,245,344,786,184,899,182,845,260,797,304,894,302
91,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.891376793384552,722,35,245,347,788,180,901,178,847,255,798,302,895,300
92,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.8922547698020935,722,32,245,350,788,176,902,175,848,249,798,299,895,298
93,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.8915758728981018,722,27,246,347,790,171,902,169,850,241,801,294,895,292
94,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.8913414478302002,723,25,246,344,792,169,902,167,851,236,803,292,894,290
95,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.8919384479522705,722,22,248,346,793,166,903,164,853,234,804,289,896,287
96,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.8919289708137512,723,21,247,350,794,162,904,161,854,231,804,288,897,286
97,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.8917520642280579,723,17,247,359,794,162,907,159,854,232,804,287,900,285
98,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.8950740694999695,724,13,246,363,792,155,908,154,853,227,800,278,900,278
99,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.8962324857711792,724,12,245,359,793,152,908,151,852,223,801,274,900,273
100,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.8975695967674255,723,11,247,353,791,149,908,147,852,219,800,267,902,266
101,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.8997081518173218,722,11,247,346,791,146,910,145,853,217,799,259,903,259
102,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.9010522365570068,722,10,246,340,789,142,910,140,853,212,797,256,903,256
103,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.9037578701972961,721,10,245,334,786,137,907,137,848,208,792,247,900,248
104,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.9033640623092651,721,10,245,332,786,137,906,136,847,207,792,247,899,248
105,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.9037702083587646,720,9,245,332,784,136,904,136,844,207,790,246,898,247
106,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.903803825378418,719,10,245,329,783,137,903,137,842,208,789,246,896,248
107,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.9040677547454834,718,9,245,330,782,138,900,139,840,210,788,249,892,251
108,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.9017765522003174,715,10,246,333,780,143,895,143,835,214,786,260,886,262
109,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.9008275270462036,712,12,248,334,778,146,893,146,833,219,784,267,883,269
110,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.898705005645752,710,14,248,337,776,154,885,153,826,223,784,275,877,275
111,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.8967815637588501,707,18,246,338,770,161,878,160,820,232,780,279,871,278
112,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.8966962695121765,704,20,245,343,767,167,874,165,816,237,777,285,867,283
113,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.8951683044433594,699,26,245,343,761,171,868,168,812,239,773,290,863,287
114,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.8985312581062317,698,25,246,341,760,170,868,167,812,238,773,287,864,284
115,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.9019618630409241,700,22,245,340,760,168,870,163,813,237,774,283,868,279
116,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.9027169942855835,702,20,245,339,762,165,872,161,815,236,775,280,870,276
117,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.9018797278404236,705,17,246,341,765,162,875,159,818,233,778,277,873,274
118,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.9003488421440125,709,13,250,343,772,156,887,154,827,227,782,271,883,270
119,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.9003775715827942,711,13,250,343,775,154,890,153,830,225,784,268,885,267
120,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.8996108770370483,712,13,251,343,780,149,896,151,836,223,785,267,887,269
121,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.8989900946617126,715,15,248,343,782,153,896,155,835,225,788,270,885,272
122,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.8970914483070374,716,16,248,343,786,155,897,157,839,227,791,274,885,276
123,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.8939443230628967,719,18,247,341,791,162,900,164,845,234,798,282,889,283
124,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.8914777040481567,721,21,246,340,794,166,902,166,848,236,802,285,892,285
125,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.8925549387931824,723,21,245,344,795,164,904,164,854,236,802,284,896,284
126,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.8927688598632812,726,21,243,346,797,165,907,164,858,236,805,284,900,283
127,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.8952518105506897,728,21,243,344,801,165,912,164,859,236,810,282,904,281
128,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.9009490013122559,729,18,245,341,808,159,918,160,866,230,814,276,908,276
129,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.9015219807624817,729,17,246,339,809,156,919,157,867,227,815,274,909,274
130,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.9013251662254333,729,16,246,338,809,155,919,156,867,226,814,272,908,273
131,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.9004026055335999,729,16,245,336,808,155,917,156,865,224,813,273,906,274
132,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.899925708770752,727,16,246,337,805,155,916,156,863,225,811,272,905,273
133,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.8977165222167969,724,16,245,337,800,155,911,155,858,224,807,273,902,273
134,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.8977882862091064,722,16,245,338,797,154,908,155,855,223,805,273,899,273
135,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.8983081579208374,721,16,244,339,793,155,905,154,851,224,801,273,896,273
136,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.8974214792251587,718,15,246,339,790,154,901,153,846,223,798,272,893,271
137,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.8989759683609009,718,13,245,339,786,150,903,149,847,222,794,269,895,269
138,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.898751437664032,716,13,248,336,784,150,900,146,845,219,795,269,895,267
139,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.8982034921646118,717,13,248,335,784,150,900,145,844,218,796,269,896,266
140,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.898535966873169,719,13,247,336,784,149,901,144,846,216,799,268,899,265
141,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.897068440914154,719,13,248,337,783,151,900,143,845,217,800,269,900,264
142,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.8976704478263855,719,13,247,336,783,152,899,142,846,218,803,271,903,264
143,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.8994826674461365,716,15,247,333,780,155,894,140,846,218,806,272,905,261
144,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.9005235433578491,713,15,248,332,778,156,892,139,845,219,806,272,904,259
145,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.9008496403694153,709,16,250,332,776,158,889,140,844,220,805,272,903,259
146,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.9010640382766724,707,15,250,333,774,166,883,143,841,222,809,278,902,260
147,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.9022529125213623,706,15,249,334,772,166,880,143,839,222,808,279,900,260
148,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.9030717015266418,703,17,249,333,771,168,878,145,838,223,807,281,898,262
149,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.9032278060913086,702,16,248,333,771,168,877,145,838,223,807,281,896,263
150,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.9037468433380127,702,15,246,332,770,167,876,143,837,221,806,278,896,259
151,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.9029672145843506,701,14,247,330,771,164,875,142,837,216,806,275,894,257
152,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.9034426808357239,701,13,246,329,770,161,874,139,834,211,804,273,891,255
153,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.9054076075553894,700,10,245,327,768,153,875,134,834,206,799,267,889,251
154,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.9052723050117493,699,12,245,325,767,148,875,133,834,204,795,259,887,247
155,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.9045725464820862,698,12,246,326,765,147,874,133,832,203,793,257,886,245
156,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.9054153561592102,697,12,246,329,762,147,873,134,829,204,789,258,884,246
157,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.9055644869804382,696,12,246,331,759,148,870,134,826,205,788,258,884,245
158,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.9037434458732605,692,10,245,333,752,150,865,134,816,206,780,264,877,251
159,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.9070486426353455,689,12,247,332,748,149,862,135,813,207,776,259,874,248
160,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.9099331498146057,686,12,249,329,745,150,860,135,810,208,773,259,873,247
161,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.9106707572937012,685,12,249,327,743,149,859,135,807,209,769,257,871,246
162,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.9097069501876831,684,12,250,327,741,150,857,135,806,209,769,258,871,246
163,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.9102374315261841,686,12,249,327,741,150,857,136,804,210,769,258,871,247
164,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.9094563722610474,687,13,249,330,742,151,857,136,805,211,770,261,871,250
165,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.9082344770431519,690,12,248,334,744,149,860,135,806,209,771,263,872,252
166,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.9021885991096497,691,11,248,333,747,149,860,134,806,206,773,264,871,252
167,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.9045878052711487,694,10,249,331,749,147,862,134,807,203,774,261,871,250
168,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.9045175313949585,697,11,249,326,754,144,863,135,808,198,776,257,868,249
169,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.9048125147819519,700,9,248,327,756,144,867,132,811,197,779,257,873,248
170,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.9040266871452332,702,9,247,326,758,143,868,132,811,196,781,257,873,248
171,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.9034485220909119,704,9,247,326,760,142,868,131,811,195,782,257,873,248
172,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.9021919965744019,706,9,246,323,762,140,868,131,811,192,782,256,871,248
173,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.9018867015838623,710,8,247,319,766,137,877,130,818,193,784,251,878,246
174,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.9029528498649597,712,9,246,316,769,135,879,128,821,189,787,247,880,242
175,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.9022353291511536,714,8,246,316,773,133,881,127,824,186,788,245,880,242
176,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.9015527963638306,716,8,246,315,775,131,883,127,825,184,789,243,880,241
177,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.9010672569274902,716,8,247,315,776,129,885,126,827,182,788,242,881,240
178,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.9015831351280212,715,7,247,316,776,129,886,127,827,183,787,242,879,241
179,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.9023642539978027,714,7,247,317,775,129,885,127,826,182,785,243,878,243
180,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.9032082557678223,712,8,248,319,774,130,884,129,824,185,783,244,877,244
181,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.903762698173523,711,8,248,326,771,131,882,130,820,187,781,248,874,248
182,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.9023689031600952,709,8,248,331,769,132,881,131,818,189,779,252,872,253
183,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.9017142653465271,705,9,248,335,765,133,877,132,814,191,775,256,869,257
184,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.9015346765518188,704,8,247,336,763,136,870,134,810,188,775,257,864,255
185,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.9022164344787598,703,8,247,336,762,136,870,134,809,189,774,257,863,255
186,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.9025052189826965,702,8,247,336,761,137,869,134,809,191,774,258,863,256
187,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.9021399617195129,701,8,248,336,760,139,870,135,809,194,773,260,865,257
188,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.9010007381439209,701,9,248,336,761,141,870,139,810,198,772,262,864,260
189,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.9001182317733765,701,9,248,340,760,142,870,140,808,198,771,261,863,260
190,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.9037562608718872,702,9,248,347,758,146,872,142,808,206,770,267,867,264
191,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.9039121866226196,702,10,248,353,757,144,874,141,810,208,770,267,870,264
192,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.904007077217102,703,10,247,354,758,143,874,142,808,208,771,267,869,265
193,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.9030656814575195,706,9,247,354,762,143,877,140,814,207,774,265,873,263
194,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.9024145007133484,707,11,248,348,765,139,881,139,816,204,776,260,875,260
195,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.903083086013794,708,10,248,344,767,138,883,138,820,202,777,256,878,255
196,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.9034951329231262,708,9,251,339,771,137,889,138,826,204,778,253,880,255
197,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.9043322801589966,709,10,250,335,772,137,890,138,827,204,779,252,882,254
198,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.9043290615081787,712,10,250,340,777,140,896,142,834,209,783,255,887,258
199,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.9011650085449219,714,11,249,345,779,143,898,144,837,211,785,260,888,263
200,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.8998097777366638,716,14,248,344,782,146,899,148,837,214,789,264,890,265
201,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.8993869423866272,718,14,249,345,785,148,902,150,840,217,792,266,892,268
202,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.8981394171714783,719,15,249,345,788,149,904,152,842,219,793,267,893,269
203,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.8978801965713501,720,14,250,343,792,152,909,155,849,224,795,265,897,268
204,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.8980342745780945,721,15,251,340,793,153,908,156,848,225,795,265,896,269
205,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.8981465697288513,724,18,249,338,794,154,908,158,846,226,797,268,895,271
206,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.8980324268341064,724,18,249,340,794,153,908,158,846,227,796,269,894,272
207,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.8981803059577942,724,18,250,342,796,154,908,159,847,227,798,271,894,275
208,data/processed/FI/video/YwsVpkumbJc.001.mp4,0.8996824026107788,725,18,249,344,795,152,912,158,848,228,796,269,897,274
