frame_id,source,score,x,y,w,h,left_eye_x,left_eye_y,right_eye_x,right_eye_y,nose_x,nose_y,left_mouth_x,left_mouth_y,right_mouth_x,right_mouth_y
21,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8032820224761963,899,110,70,90,927,140,954,141,943,159,927,175,949,176
22,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8026835322380066,899,110,70,90,927,140,954,141,943,159,927,175,949,176
23,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8016325235366821,899,110,70,91,927,140,954,141,943,159,927,175,949,176
24,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8022382259368896,899,110,70,91,927,140,954,141,943,159,927,175,949,176
25,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8029418587684631,899,110,70,91,927,140,954,141,943,159,927,175,949,176
26,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.802897572517395,899,110,70,91,927,140,954,141,943,159,927,175,949,176
27,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8026678562164307,899,110,70,91,927,140,955,141,943,159,927,175,949,176
28,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8022876977920532,899,110,70,91,927,140,955,141,943,159,927,175,949,176
29,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8015701770782471,899,110,70,91,927,140,955,141,943,159,927,175,949,176
30,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8022827506065369,899,110,70,91,927,140,955,141,943,159,927,175,949,176
31,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8016423583030701,899,110,70,91,927,140,954,141,943,159,927,175,949,176
32,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.802983283996582,899,110,70,91,927,140,955,141,943,159,927,175,949,176
33,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8042464852333069,898,109,71,92,927,140,955,141,943,159,927,175,949,176
34,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8056758046150208,898,109,71,92,927,140,955,141,943,159,927,175,949,176
35,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8059400320053101,898,109,71,92,927,140,955,141,943,159,927,175,949,177
36,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8067734241485596,898,109,71,92,927,140,955,141,943,160,927,175,949,177
37,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.80753493309021,899,109,70,92,927,140,955,141,943,159,926,175,949,176
38,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8077023029327393,899,109,70,92,927,140,955,141,943,159,927,175,949,176
39,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8077248930931091,898,110,71,91,927,140,955,141,943,159,927,175,949,176
40,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8062527775764465,898,109,71,92,927,140,955,141,943,159,927,175,949,177
41,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8043506145477295,898,109,71,92,927,140,955,141,943,159,927,175,949,177
42,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7990460395812988,899,109,70,92,927,140,955,141,943,160,927,175,949,177
43,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7989351153373718,899,109,70,92,927,140,955,141,943,160,927,175,949,176
44,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7993766069412231,899,109,70,92,927,140,955,141,943,159,927,175,949,176
45,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7992662787437439,899,109,70,92,927,140,955,141,943,160,926,175,949,176
46,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8002073168754578,899,109,70,92,927,140,955,141,943,160,927,175,949,176
47,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8009428977966309,899,109,70,92,927,140,955,141,943,160,927,175,949,176
48,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8011719584465027,899,110,70,91,927,140,955,141,943,160,927,175,949,176
49,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8033959865570068,899,110,70,91,927,140,955,142,943,160,926,175,949,176
50,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8043322563171387,898,109,71,91,927,140,955,141,943,159,926,175,949,176
51,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.805316686630249,898,109,71,91,927,140,955,142,943,160,926,175,949,176
52,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8056642413139343,898,109,71,91,927,140,955,142,943,160,926,175,949,176
53,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8060466647148132,899,109,70,91,927,140,955,141,943,160,926,175,949,176
54,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8082962036132812,898,109,71,91,927,140,955,142,943,160,926,175,949,176
55,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8072504997253418,899,109,70,91,927,140,955,141,943,160,926,175,949,176
56,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.808688223361969,899,109,70,91,927,140,955,142,943,160,926,175,949,176
57,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8093913197517395,899,110,70,90,927,140,955,141,943,160,926,175,949,176
58,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8076750636100769,899,110,70,90,927,140,955,141,943,159,926,175,949,176
59,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8044223785400391,899,110,70,90,927,140,955,141,944,159,927,175,950,176
60,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8002079725265503,899,110,70,90,927,140,955,141,944,159,927,175,950,176
61,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7978488802909851,899,109,69,90,926,141,956,141,943,160,927,176,950,177
62,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7965899109840393,899,109,69,90,926,141,956,141,943,160,927,176,950,177
63,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7967597246170044,900,109,68,90,927,140,956,141,943,160,927,176,950,177
64,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7957532405853271,899,109,69,90,927,141,956,141,943,160,927,176,950,177
65,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7941959500312805,900,109,68,90,927,140,956,141,943,160,927,176,950,177
66,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7918351888656616,900,109,68,90,927,140,955,141,943,160,927,176,950,177
67,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7902663946151733,900,109,68,90,927,140,955,141,943,160,927,176,950,177
68,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7882102727890015,900,109,68,90,927,140,955,141,943,160,927,176,949,177
69,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7872501611709595,900,109,68,90,927,140,955,141,943,160,927,176,949,177
70,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7874690890312195,900,109,67,90,927,140,955,141,943,160,927,176,949,177
71,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7869278192520142,900,108,68,91,927,140,955,142,943,161,927,176,950,177
72,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.785467267036438,900,108,68,91,927,140,956,142,943,160,927,176,950,177
73,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.785140335559845,900,109,68,90,927,140,956,142,943,161,927,176,950,177
74,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7832554578781128,900,109,67,90,927,141,955,142,943,161,927,177,950,177
75,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7831236720085144,900,109,68,90,927,141,955,142,943,161,927,177,950,177
76,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7825083136558533,900,108,68,91,927,141,955,142,943,161,927,177,950,177
77,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7820250988006592,900,108,68,91,927,141,955,142,943,161,927,177,950,177
78,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.78104567527771,900,108,68,91,927,141,955,142,943,161,927,177,950,177
79,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7810901999473572,900,109,67,90,927,141,955,142,943,161,927,177,950,177
80,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7789245843887329,900,109,67,90,927,141,955,142,943,161,927,177,950,177
81,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7795577645301819,900,109,67,90,927,141,955,142,942,161,927,177,950,178
82,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7804703712463379,900,109,68,90,927,141,955,142,943,161,927,177,950,178
83,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7797655463218689,900,109,67,90,927,141,955,142,943,161,927,177,950,178
84,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7789472937583923,900,109,67,90,927,141,955,142,943,161,927,177,950,178
85,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7817364931106567,900,109,67,90,927,141,955,142,943,161,927,177,950,178
86,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7838425040245056,900,109,67,90,927,141,955,142,943,161,927,177,950,178
87,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7846755981445312,900,109,67,90,926,141,955,142,943,161,927,177,950,178
88,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7861493229866028,900,109,67,90,926,141,956,142,943,161,927,177,950,178
89,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7855648398399353,899,109,68,90,926,141,956,142,943,161,926,177,950,178
90,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7857764959335327,899,109,68,90,926,141,955,142,943,161,926,177,950,178
91,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7871118187904358,899,109,68,90,926,141,956,142,943,161,926,177,950,178
92,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7880063652992249,899,109,68,90,926,141,956,142,943,161,926,177,950,178
93,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7899920344352722,899,109,68,90,926,141,956,142,943,161,926,177,950,178
94,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7906340956687927,899,109,69,90,926,141,956,142,943,161,927,176,950,177
95,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7926322817802429,899,109,69,90,926,141,956,142,943,161,927,177,950,177
96,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7942678332328796,900,109,68,90,926,141,956,142,943,161,927,177,950,177
97,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7950482368469238,900,109,68,90,926,141,956,142,943,161,927,177,950,177
98,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7945882678031921,900,109,67,90,926,141,956,142,943,161,927,177,950,177
99,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7950201034545898,900,109,68,90,926,141,956,142,943,161,927,177,950,177
100,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.794792115688324,899,109,69,90,926,141,956,142,943,161,927,177,950,178
101,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7947145700454712,900,110,68,89,926,141,956,142,944,161,927,177,950,178
102,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7944191694259644,900,110,67,89,926,141,956,142,944,161,927,177,950,178
103,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7947719097137451,900,110,68,89,926,141,956,142,943,161,927,177,950,178
104,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7946888208389282,900,110,68,89,926,141,956,142,943,161,927,177,950,178
105,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7948303818702698,900,110,68,89,926,141,956,142,943,161,927,177,950,177
106,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7951337099075317,900,110,68,89,926,141,956,142,943,161,927,177,950,177
107,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7953951358795166,900,110,67,89,927,141,956,142,943,161,927,177,950,177
108,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7950267791748047,900,110,67,89,927,141,956,142,943,161,927,177,950,177
109,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7944725155830383,900,110,67,89,927,141,956,142,943,161,926,177,950,177
110,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7920097708702087,900,110,67,89,927,140,956,142,944,161,927,176,950,177
111,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7930562496185303,900,110,67,89,927,140,956,142,944,161,927,176,950,177
112,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.793014645576477,900,109,67,90,927,140,956,142,943,161,927,176,950,177
113,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7930055856704712,900,110,67,89,927,141,956,142,943,161,927,176,950,177
114,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.793183445930481,900,110,67,89,927,140,955,141,943,160,927,176,950,177
115,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7937089204788208,900,110,67,89,927,140,955,142,943,160,927,176,950,177
116,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7938610911369324,901,110,66,89,927,140,955,142,943,160,926,176,949,177
117,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7944833636283875,900,110,67,89,927,140,955,142,943,160,926,176,949,177
118,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7941465973854065,900,110,67,89,927,140,955,142,943,160,926,176,950,177
119,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.793527364730835,900,110,67,89,927,140,955,142,943,160,926,176,950,177
120,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7931774258613586,900,110,67,89,927,140,955,142,943,160,926,176,949,177
121,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7939177751541138,900,110,67,89,926,140,956,142,943,160,926,176,950,177
122,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7942503094673157,900,110,67,89,926,140,956,142,943,160,926,176,950,177
123,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7945720553398132,900,110,67,89,926,140,955,142,943,160,926,176,950,177
124,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7945564389228821,900,110,67,89,926,140,955,142,943,161,926,176,950,177
125,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7978678941726685,899,111,70,90,926,140,955,141,943,159,926,175,950,176
126,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.799273669719696,899,111,70,90,926,141,954,141,943,159,926,175,949,176
127,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8039576411247253,900,111,68,89,926,141,954,142,942,159,926,175,949,176
128,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8082134127616882,900,111,68,90,926,141,954,142,942,159,926,175,949,176
129,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8063492178916931,900,110,68,91,926,140,954,142,942,159,926,175,949,176
130,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8027775287628174,900,110,69,91,926,140,954,141,942,159,926,175,949,176
131,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8029576539993286,900,110,69,91,927,140,955,141,942,159,926,175,949,176
132,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8014933466911316,900,110,69,91,927,140,955,141,942,160,926,175,949,176
133,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7985048294067383,900,110,69,91,927,140,955,141,942,160,926,175,949,177
134,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8012697696685791,900,111,69,90,927,140,955,142,943,159,926,175,949,176
135,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8050762414932251,900,111,69,89,927,140,955,142,943,159,926,175,949,176
136,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8040080070495605,899,111,70,89,927,140,955,142,943,159,926,175,949,176
137,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8036108016967773,900,111,69,90,927,140,955,142,943,159,927,175,949,176
138,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8045141696929932,900,111,69,90,927,140,955,142,943,159,927,175,949,176
139,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8031471967697144,900,111,69,90,927,140,955,142,943,159,927,175,949,176
140,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8045372366905212,900,111,69,90,927,140,955,142,943,159,927,175,949,176
141,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8044152855873108,900,111,68,90,927,140,954,141,943,159,927,175,949,176
142,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8053115010261536,900,111,68,90,927,141,954,141,943,159,927,175,949,176
143,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8046497702598572,899,111,70,90,927,141,954,141,943,159,927,175,949,176
144,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8048321604728699,899,111,70,90,927,141,954,141,943,159,927,175,949,176
145,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8044995069503784,899,111,70,90,927,141,954,141,943,159,927,175,949,176
146,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8034378886222839,899,111,70,90,927,141,954,141,943,159,927,175,949,176
147,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8027925491333008,899,111,70,90,927,140,954,141,943,159,927,175,949,176
148,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8006147742271423,899,111,70,90,927,140,954,141,943,159,927,175,949,176
149,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8006458878517151,899,111,69,90,926,140,954,141,943,159,926,175,949,176
150,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7977793216705322,899,111,70,90,926,140,954,141,943,159,926,175,949,176
151,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7960494756698608,899,110,69,90,926,141,955,142,943,160,926,176,949,177
152,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7959279417991638,899,110,69,89,926,141,955,142,943,160,926,176,950,177
153,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7964404821395874,899,110,69,89,926,141,955,142,943,160,926,176,950,177
154,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7965260744094849,899,110,69,89,926,141,955,142,943,160,926,176,950,177
155,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.796447217464447,899,110,69,89,926,141,955,142,943,160,926,176,950,177
156,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7962599396705627,899,110,69,89,926,141,955,142,943,160,926,176,950,177
157,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7965626120567322,899,110,69,89,926,141,955,142,943,160,926,176,950,177
158,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.797034502029419,899,110,69,89,926,141,955,142,943,160,927,176,950,177
159,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7995709776878357,899,111,70,89,926,140,954,141,943,159,927,175,950,176
160,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8030616641044617,899,111,70,89,927,140,955,141,944,159,927,175,949,176
161,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8070047497749329,899,111,70,89,927,140,955,142,944,159,927,175,949,176
162,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8082290887832642,899,111,70,89,927,140,955,142,944,159,927,175,949,176
163,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8098357319831848,899,111,70,89,927,140,955,142,944,160,927,175,949,176
164,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8091725707054138,899,111,70,89,927,140,955,142,944,159,927,175,949,176
165,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8087330460548401,899,110,70,90,927,140,955,142,944,159,927,175,949,176
166,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8073829412460327,899,110,70,90,927,140,955,142,944,159,927,175,949,176
167,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8069573640823364,899,110,70,90,927,140,954,142,944,159,927,175,949,176
168,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8073703050613403,899,110,70,90,927,140,954,142,944,159,926,175,949,176
169,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8071449398994446,899,110,70,90,927,140,954,142,944,159,927,175,949,176
170,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8068841695785522,899,110,70,90,927,141,954,142,944,159,927,175,949,176
171,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8061155080795288,899,111,70,89,927,141,954,142,944,159,927,175,949,176
172,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8067421317100525,899,111,70,89,927,141,954,142,944,159,927,175,949,176
173,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8069158792495728,899,111,70,89,927,141,954,142,944,159,927,175,949,176
174,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8079183101654053,899,110,70,91,927,141,955,142,944,160,926,175,949,176
175,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8080986142158508,899,111,70,90,927,141,955,142,944,160,926,175,949,176
176,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8079301714897156,899,110,70,91,927,141,955,142,944,160,926,175,949,176
177,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8082908987998962,899,110,70,91,927,141,955,142,943,160,926,175,949,176
178,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8085910081863403,899,110,70,91,927,141,955,142,943,160,926,175,949,176
179,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8087344765663147,899,110,70,91,927,141,955,142,943,160,926,175,949,176
180,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8085640072822571,899,110,70,91,927,141,955,142,943,160,926,175,949,176
181,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8080503344535828,899,110,70,91,927,141,955,142,944,160,927,175,949,177
182,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8074029088020325,899,111,70,90,927,141,955,142,944,160,927,175,949,176
183,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.806978166103363,899,111,70,90,927,141,955,142,944,159,927,175,949,176
184,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8065420985221863,899,111,70,89,927,141,955,142,944,159,927,175,949,176
185,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8066515922546387,899,111,70,89,927,141,955,142,944,159,927,175,949,176
186,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8065086007118225,899,111,70,89,927,141,955,142,944,159,927,175,949,176
187,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8053200840950012,899,111,70,90,927,141,955,142,943,159,927,175,949,176
188,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8043532967567444,899,110,69,91,927,141,954,142,944,159,927,175,949,176
189,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8047569990158081,899,110,69,90,927,141,955,142,944,159,927,175,949,176
190,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8060433864593506,899,111,69,89,927,141,955,142,944,160,927,175,949,176
191,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.806386411190033,899,111,69,89,927,141,955,142,944,160,927,175,949,176
192,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8068947196006775,899,111,69,90,927,141,955,142,944,160,927,175,949,176
193,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8042458295822144,899,110,69,91,927,141,955,142,944,160,927,175,949,176
194,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8028994202613831,899,110,69,91,927,141,955,142,944,160,927,175,949,176
195,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8031875491142273,899,110,69,91,927,141,955,142,944,160,927,175,949,177
196,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8034921884536743,899,110,69,91,927,141,955,142,944,159,927,175,949,176
197,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8040322661399841,899,110,69,91,927,141,955,142,944,160,927,175,949,176
198,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8043274283409119,899,110,69,91,927,141,955,142,944,160,927,175,949,177
199,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8037447333335876,899,110,69,91,927,141,955,142,944,160,927,175,949,176
200,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8056087493896484,899,110,69,91,927,141,955,142,944,160,927,176,950,177
201,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8056561350822449,899,110,70,91,927,141,955,142,944,160,927,176,950,177
202,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8054030537605286,899,110,70,91,927,141,955,142,944,160,927,176,950,177
203,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8046982288360596,899,110,70,91,927,141,955,142,944,160,927,176,950,177
204,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8050939440727234,899,110,70,91,927,141,955,142,944,160,927,176,950,177
205,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.8054971694946289,899,110,70,91,927,141,955,142,944,160,927,176,950,177
